Entity,Year,Access to electricity (% population)- World Bank
Iraq,2005,97.54701996
Iraq,2006,97.65333557
Iraq,2007,98.1
Iraq,2008,97.899086
Iraq,2009,98.03595734
Iraq,2010,98.17983246
Iraq,2011,98
Iraq,2012,98.48157501
Iraq,2013,98.63594055
Iraq,2014,98.79060364
Iran,1990,96.15238953
Iran,1991,96.35027313
Iran,1992,96.5477066
Iran,1993,96.74243927
Iran,1994,96.93175507
Iran,1995,97.11295319
Iran,1996,97.2833252
Iran,1997,97.44017792
Iran,1998,97.58078766
Iran,1999,97.70355988
Iran,2000,97.9
Iran,2001,97.90787506
Iran,2002,97.99721527
Iran,2003,98.08321381
Iran,2004,98.16976166
Iran,2005,98.26076508
Iran,2006,98.4
Iran,2007,98.47077942
Iran,2008,98.59194183
Iran,2009,98.72184753
Iran,2010,98.85875702
Iran,2011,99.00091553
Iran,2012,99.1465683
Iran,2013,99.29397583
Iran,2014,99.44168091
Italy,1990,100
Italy,1991,100
Italy,1992,100
Italy,1993,100
Italy,1994,100
Italy,1995,100
Italy,1996,100
Italy,1997,100
Italy,1998,100
Italy,1999,100
Italy,2000,100
Italy,2001,100
Italy,2002,100
Italy,2003,100
Italy,2004,100
Italy,2005,100
Italy,2006,100
Italy,2007,100
Italy,2008,100
Italy,2009,100
Italy,2010,100
Italy,2011,100
Italy,2012,100
Italy,2013,100
Italy,2014,100
Israel,1990,100
Israel,1991,100
Israel,1992,100
Israel,1993,100
Israel,1994,100
Israel,1995,100
Israel,1996,100
Israel,1997,100
Israel,1998,100
Israel,1999,100
Israel,2000,100
Israel,2001,100
Israel,2002,100
Israel,2003,100
Israel,2004,100
Israel,2005,100
Israel,2006,100
Israel,2007,100
Israel,2008,100
Israel,2009,100
Israel,2010,100
Israel,2011,100
Israel,2012,100
Israel,2013,100
Israel,2014,100
Isle of Man,1990,100
Isle of Man,1991,100
Isle of Man,1992,100
Isle of Man,1993,100
Isle of Man,1994,100
Isle of Man,1995,100
Isle of Man,1996,100
Isle of Man,1997,100
Isle of Man,1998,100
Isle of Man,1999,100
Isle of Man,2000,100
Isle of Man,2001,100
Isle of Man,2002,100
Isle of Man,2003,100
Isle of Man,2004,100
Isle of Man,2005,100
Isle of Man,2006,100
Isle of Man,2007,100
Isle of Man,2008,100
Isle of Man,2009,100
Isle of Man,2010,100
Isle of Man,2011,100
Isle of Man,2012,100
Isle of Man,2013,100
Isle of Man,2014,100
Japan,1990,100
Japan,1991,100
Japan,1992,100
Japan,1993,100
Japan,1994,100
Japan,1995,100
Japan,1996,100
Japan,1997,100
Japan,1998,100
Japan,1999,100
Japan,2000,100
Japan,2001,100
Japan,2002,100
Japan,2003,100
Japan,2004,100
Japan,2005,100
Japan,2006,100
Japan,2007,100
Japan,2008,100
Japan,2009,100
Japan,2010,100
Japan,2011,100
Japan,2012,100
Japan,2013,100
Japan,2014,100
Jordan,1990,96.8
Jordan,1991,97.47757721
Jordan,1992,97.65201569
Jordan,1993,97.82375336
Jordan,1994,97.99007416
Jordan,1995,98.14016724
Jordan,1996,98.28553772
Jordan,1997,98.9
Jordan,1998,98.53448486
Jordan,1999,98.63587952
Jordan,2000,98.72331238
Jordan,2001,98.79981232
Jordan,2002,99.5
Jordan,2003,98.93502045
Jordan,2004,99.17343682
Jordan,2005,99.07223511
Jordan,2006,99.15040588
Jordan,2007,98.8
Jordan,2008,99.33492279
Jordan,2009,99.4
Jordan,2010,99.55314636
Jordan,2011,99.67037201
Jordan,2012,99.5
Jordan,2013,99.8976593
Jordan,2014,100
Jamaica,1990,70.334586
Jamaica,1991,76.28334045
Jamaica,1992,77.25132751
Jamaica,1993,78.21660614
Jamaica,1994,79.1764679
Jamaica,1995,80.1282196
Jamaica,1996,85.706045
Jamaica,1997,81.99654388
Jamaica,1998,82.90769958
Jamaica,1999,84.554112
Jamaica,2000,84.67930603
Jamaica,2001,87.708112
Jamaica,2002,86.681291
Jamaica,2003,87.26287842
Jamaica,2004,88.11997986
Jamaica,2005,88.98152924
Jamaica,2006,89.8514328
Jamaica,2007,90.73264313
Jamaica,2008,92
Jamaica,2009,92.52481079
Jamaica,2010,93.43226624
Jamaica,2011,91.1
Jamaica,2012,95.26118469
Jamaica,2013,96.17914581
Jamaica,2014,97.09738922
Kenya,1990,5.607751846
Kenya,1991,6.650734901
Kenya,1992,7.693267345
Kenya,1993,10.9
Kenya,1994,9.767507553
Kenya,1995,10.79380512
Kenya,1996,11.80927944
Kenya,1997,12.81122398
Kenya,1998,14.5
Kenya,1999,14.76480484
Kenya,2000,15.71763325
Kenya,2001,16.65931892
Kenya,2002,17.59375954
Kenya,2003,16
Kenya,2004,19.45650291
Kenya,2005,20.39260292
Kenya,2006,21.33705521
Kenya,2007,22.29281235
Kenya,2008,23.25907135
Kenya,2009,23
Kenya,2010,19.2
Kenya,2011,26.20334053
Kenya,2012,27.19409752
Kenya,2013,28.18660355
Kenya,2014,36
Kazakhstan,1990,97.65453339
Kazakhstan,1991,97.81790161
Kazakhstan,1992,97.9808197
Kazakhstan,1993,98.13696289
Kazakhstan,1994,98.28973389
Kazakhstan,1995,99.9
Kazakhstan,1996,98.5682373
Kazakhstan,1997,98.68875122
Kazakhstan,1998,98.79412842
Kazakhstan,1999,97
Kazakhstan,2000,98.95990753
Kazakhstan,2001,99.02487946
Kazakhstan,2002,99.08262634
Kazakhstan,2003,99.13703156
Kazakhstan,2004,99.19197083
Kazakhstan,2005,99.25119019
Kazakhstan,2006,99.31782532
Kazakhstan,2007,99.39377594
Kazakhstan,2008,99.47929382
Kazakhstan,2009,100
Kazakhstan,2010,99.67443848
Kazakhstan,2011,99.77879333
Kazakhstan,2012,99.87578583
Kazakhstan,2013,99.94984436
Kazakhstan,2014,100
Kiribati,1990,95.1548996
Kiribati,1991,93.25421906
Kiribati,1992,91.35308075
Kiribati,1993,89.44924164
Kiribati,1994,87.53998566
Kiribati,1995,85.622612
Kiribati,1996,83.69441986
Kiribati,1997,81.75270081
Kiribati,1998,79.79473877
Kiribati,1999,77.81893921
Kiribati,2000,75.82810211
Kiribati,2001,73.82611847
Kiribati,2002,71.81689453
Kiribati,2003,69.80432129
Kiribati,2004,67.79229736
Kiribati,2005,69.67640546
Kiribati,2006,63.78551483
Kiribati,2007,61.79760361
Kiribati,2008,59.82019424
Kiribati,2009,46.4
Kiribati,2010,63.16773671
Kiribati,2011,53.93346024
Kiribati,2012,51.98054886
Kiribati,2013,50.02938843
Kiribati,2014,48.07851791
Kyrgyzstan,1990,99.35575104
Kyrgyzstan,1991,99.43019104
Kyrgyzstan,1992,99.50417328
Kyrgyzstan,1993,99.57545471
Kyrgyzstan,1994,99.64131927
Kyrgyzstan,1995,99.69907379
Kyrgyzstan,1996,99.7460022
Kyrgyzstan,1997,99.8
Kyrgyzstan,1998,99.79656219
Kyrgyzstan,1999,99.79589081
Kyrgyzstan,2000,99.78016663
Kyrgyzstan,2001,99.75331116
Kyrgyzstan,2002,100
Kyrgyzstan,2003,99.68175507
Kyrgyzstan,2004,99.64485168
Kyrgyzstan,2005,99.61240387
Kyrgyzstan,2006,99.58831024
Kyrgyzstan,2007,99.57552338
Kyrgyzstan,2008,99.57323456
Kyrgyzstan,2009,99.57969666
Kyrgyzstan,2010,99
Kyrgyzstan,2011,99.61186218
Kyrgyzstan,2012,99.8
Kyrgyzstan,2013,99.65803528
Kyrgyzstan,2014,99.8
Kuwait,1990,100
Kuwait,1991,100
Kuwait,1992,100
Kuwait,1993,100
Kuwait,1994,100
Kuwait,1995,100
Kuwait,1996,100
Kuwait,1997,100
Kuwait,1998,100
Kuwait,1999,100
Kuwait,2000,100
Kuwait,2001,100
Kuwait,2002,100
Kuwait,2003,100
Kuwait,2004,100
Kuwait,2005,100
Kuwait,2006,100
Kuwait,2007,100
Kuwait,2008,100
Kuwait,2009,100
Kuwait,2010,100
Kuwait,2011,100
Kuwait,2012,100
Kuwait,2013,100
Kuwait,2014,100
Kosovo,1990,87.09340668
Kosovo,1991,87.75115204
Kosovo,1992,88.40843964
Kosovo,1993,89.0630188
Kosovo,1994,89.71218872
Kosovo,1995,90.35324097
Kosovo,1996,90.9834671
Kosovo,1997,91.60017395
Kosovo,1998,92.20063782
Kosovo,1999,92.78326416
Kosovo,2000,93.35084534
Kosovo,2001,93.9072876
Kosovo,2002,94.45648193
Kosovo,2003,95.00233459
Kosovo,2004,95.54873657
Kosovo,2005,96.09959412
Kosovo,2006,96.65879822
Kosovo,2007,97.22931671
Kosovo,2008,97.81032562
Kosovo,2009,98.40214539
Kosovo,2010,99
Kosovo,2011,99.4553299
Kosovo,2012,99.78694153
Kosovo,2013,99.94671631
Kosovo,2014,100
Latvia,1990,100
Latvia,1991,100
Latvia,1992,100
Latvia,1993,100
Latvia,1994,100
Latvia,1995,100
Latvia,1996,100
Latvia,1997,100
Latvia,1998,100
Latvia,1999,100
Latvia,2000,100
Latvia,2001,100
Latvia,2002,100
Latvia,2003,100
Latvia,2004,100
Latvia,2005,100
Latvia,2006,100
Latvia,2007,100
Latvia,2008,100
Latvia,2009,100
Latvia,2010,100
Latvia,2011,100
Latvia,2012,100
Latvia,2013,100
Latvia,2014,100
Lebanon,1990,97.19386292
Lebanon,1991,97.41874695
Lebanon,1992,97.64317322
Lebanon,1993,97.86489868
Lebanon,1994,98.07511902
Lebanon,1995,98.28128815
Lebanon,1996,98.47664642
Lebanon,1997,98.65868378
Lebanon,1998,98.82557678
Lebanon,1999,98.97695923
Lebanon,2000,99.11437988
Lebanon,2001,99.24086761
Lebanon,2002,99.36013031
Lebanon,2003,99.47605133
Lebanon,2004,99.9
Lebanon,2005,99.71138
Lebanon,2006,99.82588959
Lebanon,2007,99.9
Lebanon,2008,99.9
Lebanon,2009,99.99469757
Lebanon,2010,99.99954987
Lebanon,2011,100
Lebanon,2012,100
Lebanon,2013,100
Lebanon,2014,100
Laos,1990,17.68912125
Laos,1991,20.26659393
Laos,1992,22.84361458
Laos,1993,31
Laos,1994,27.98683167
Laos,1995,25
Laos,1996,33.09757996
Laos,1997,35.63401413
Laos,1998,38.15421295
Laos,1999,40.65657425
Laos,2000,43.14389038
Laos,2001,45.62006378
Laos,2002,46.3
Laos,2003,48
Laos,2004,53.02071381
Laos,2005,57.2
Laos,2006,57.97024536
Laos,2007,60.46049118
Laos,2008,66
Laos,2009,65.47073364
Laos,2010,67.98722839
Laos,2011,70
Laos,2012,73.03421783
Laos,2013,75.56121063
Laos,2014,78.08850098
Libya,1990,100
Libya,1991,99.99752808
Libya,1992,99.99284363
Libya,1993,99.98412323
Libya,1994,99.96951294
Libya,1995,99.94670868
Libya,1996,99.91309357
Libya,1997,99.86615753
Libya,1998,99.80407715
Libya,1999,99.72649384
Libya,2000,99.8
Libya,2001,99.53245544
Libya,2002,99.42275238
Libya,2003,99.30970001
Libya,2004,99.19718933
Libya,2005,99.08895111
Libya,2006,98.98812866
Libya,2007,98.8966217
Libya,2008,98.81468964
Libya,2009,98.74132538
Libya,2010,98.67494202
Libya,2011,98.61381531
Libya,2012,98.55625153
Libya,2013,98.50071716
Libya,2014,98.44602966
Liberia,2003,0.016847257
Liberia,2004,0.074524812
Liberia,2005,0.293555796
Liberia,2006,0.796854138
Liberia,2007,3
Liberia,2008,2.582756519
Liberia,2009,1.9
Liberia,2010,4.752286434
Liberia,2011,4.1
Liberia,2012,6.942814827
Liberia,2013,9.8
Liberia,2014,9.140634537
Lesotho,1998,0.016507551
Lesotho,1999,0.087504998
Lesotho,2000,0.408730984
Lesotho,2001,1.241471887
Lesotho,2002,2.471420527
Lesotho,2003,4.513011932
Lesotho,2004,6.8
Lesotho,2005,8.601753235
Lesotho,2006,9.7
Lesotho,2007,12.72295475
Lesotho,2008,14.79970932
Lesotho,2009,17
Lesotho,2010,18.97771645
Lesotho,2011,21.07546806
Lesotho,2012,23.17672157
Lesotho,2013,25.27972221
Lesotho,2014,27.8
Lithuania,1990,100
Lithuania,1991,100
Lithuania,1992,100
Lithuania,1993,100
Lithuania,1994,100
Lithuania,1995,100
Lithuania,1996,100
Lithuania,1997,100
Lithuania,1998,100
Lithuania,1999,100
Lithuania,2000,100
Lithuania,2001,100
Lithuania,2002,100
Lithuania,2003,100
Lithuania,2004,100
Lithuania,2005,100
Lithuania,2006,100
Lithuania,2007,100
Lithuania,2008,100
Lithuania,2009,100
Lithuania,2010,100
Lithuania,2011,100
Lithuania,2012,100
Lithuania,2013,100
Lithuania,2014,100
Liechtenstein,1990,100
Liechtenstein,1991,100
Liechtenstein,1992,100
Liechtenstein,1993,100
Liechtenstein,1994,100
Liechtenstein,1995,100
Liechtenstein,1996,100
Liechtenstein,1997,100
Liechtenstein,1998,100
Liechtenstein,1999,100
Liechtenstein,2000,100
Liechtenstein,2001,100
Liechtenstein,2002,100
Liechtenstein,2003,100
Liechtenstein,2004,100
Liechtenstein,2005,100
Liechtenstein,2006,100
Liechtenstein,2007,100
Liechtenstein,2008,100
Liechtenstein,2009,100
Liechtenstein,2010,100
Liechtenstein,2011,100
Liechtenstein,2012,100
Liechtenstein,2013,100
Liechtenstein,2014,100
Luxembourg,1990,100
Luxembourg,1991,100
Luxembourg,1992,100
Luxembourg,1993,100
Luxembourg,1994,100
Luxembourg,1995,100
Luxembourg,1996,100
Luxembourg,1997,100
Luxembourg,1998,100
Luxembourg,1999,100
Luxembourg,2000,100
Luxembourg,2001,100
Luxembourg,2002,100
Luxembourg,2003,100
Luxembourg,2004,100
Luxembourg,2005,100
Luxembourg,2006,100
Luxembourg,2007,100
Luxembourg,2008,100
Luxembourg,2009,100
Luxembourg,2010,100
Luxembourg,2011,100
Luxembourg,2012,100
Luxembourg,2013,100
Luxembourg,2014,100
Macedonia,1990,89.8403244
Macedonia,1991,90.47187805
Macedonia,1992,91.10298157
Macedonia,1993,91.73137665
Macedonia,1994,92.35436249
Macedonia,1995,92.96923065
Macedonia,1996,93.57328033
Macedonia,1997,94.16379547
Macedonia,1998,94.73807526
Macedonia,1999,95.29451752
Macedonia,2000,95.83591461
Macedonia,2001,96.36617279
Macedonia,2002,96.88918304
Macedonia,2003,97.40885162
Macedonia,2004,97.92906952
Macedonia,2005,98.45845795
Macedonia,2006,99
Macedonia,2007,99.43867493
Macedonia,2008,99.77095032
Macedonia,2009,99.94021606
Macedonia,2010,99.99267578
Macedonia,2011,100
Macedonia,2012,100
Macedonia,2013,100
Macedonia,2014,100
Madagascar,1990,10.55247784
Madagascar,1991,10.87441254
Madagascar,1992,9.2
Madagascar,1993,11.51467609
Madagascar,1994,11.82804298
Madagascar,1995,12.1332922
Madagascar,1996,12.42771816
Madagascar,1997,10.9
Madagascar,1998,12.97327805
Madagascar,1999,13.22010136
Madagascar,2000,13.45188141
Madagascar,2001,14.8
Madagascar,2002,13.8859129
Madagascar,2003,14.09595966
Madagascar,2004,20.3
Madagascar,2005,14.52161312
Madagascar,2006,14.7450161
Madagascar,2007,14.97972679
Madagascar,2008,15.22493649
Madagascar,2009,17.4
Madagascar,2010,15.73985481
Madagascar,2011,14.3
Madagascar,2012,16.27577209
Madagascar,2013,12.9
Madagascar,2014,16.81898117
Macao,1994,100
Macao,1995,100
Macao,1996,100
Macao,1997,100
Macao,1998,100
Macao,1999,100
Macao,2000,100
Macao,2001,100
Macao,2002,100
Macao,2003,100
Macao,2004,100
Macao,2005,100
Macao,2006,100
Macao,2007,100
Macao,2008,100
Macao,2009,100
Macao,2010,100
Macao,2011,100
Macao,2012,100
Macao,2013,100
Macao,2014,100
Malaysia,1990,93.4461441
Malaysia,1991,93.8021698
Malaysia,1992,94.15775299
Malaysia,1993,94.51063538
Malaysia,1994,94.85810089
Malaysia,1995,95.1974411
Malaysia,1996,95.52597046
Malaysia,1997,95.84096527
Malaysia,1998,96.13972473
Malaysia,1999,96.42064667
Malaysia,2000,96.68652344
Malaysia,2001,96.94126129
Malaysia,2002,97.18875122
Malaysia,2003,97.43289948
Malaysia,2004,97.67759705
Malaysia,2005,97.92674255
Malaysia,2006,98.19210815
Malaysia,2007,98.46072388
Malaysia,2008,98.73890686
Malaysia,2009,99.3
Malaysia,2010,99.31588745
Malaysia,2011,99.58900452
Malaysia,2012,99.8
Malaysia,2013,99.93569183
Malaysia,2014,100
Malawi,1990,1.897121549
Malawi,1991,2.28260088
Malawi,1992,3.2
Malawi,1993,3.049951553
Malawi,1994,3.426862478
Malawi,1995,3.795655966
Malawi,1996,4.153626442
Malawi,1997,4.498067856
Malawi,1998,4.826274395
Malawi,1999,5.136641026
Malawi,2000,4.8
Malawi,2001,5.716147423
Malawi,2002,5.993084431
Malawi,2003,6.2
Malawi,2004,6.9
Malawi,2005,6.819417
Malawi,2006,7.106363773
Malawi,2007,7.40461874
Malawi,2008,7.713372707
Malawi,2009,8.03087616
Malawi,2010,8.7
Malawi,2011,7.6
Malawi,2012,7.4
Malawi,2013,9
Malawi,2014,11.9
Maldives,1990,72.69717407
Maldives,1991,73.98854065
Maldives,1992,75.27945709
Maldives,1993,76.56767273
Maldives,1994,77.8504715
Maldives,1995,79.12514496
Maldives,1996,80.38900757
Maldives,1997,81.63933563
Maldives,1998,82.87342834
Maldives,1999,84.08968353
Maldives,2000,83.8
Maldives,2001,86.48096466
Maldives,2002,87.66378784
Maldives,2003,88.84326935
Maldives,2004,90.02330017
Maldives,2005,91.20777893
Maldives,2006,92.40061951
Maldives,2007,93.60475922
Maldives,2008,94.81939697
Maldives,2009,99.9
Maldives,2010,97.2731781
Maldives,2011,98.38389587
Maldives,2012,99.25427246
Maldives,2013,99.7624588
Maldives,2014,100
Mali,1991,0.285910308
Mali,1992,0.842802107
Mali,1993,1.648080349
Mali,1994,2.930054665
Mali,1995,4.203911781
Mali,1996,6.2
Mali,1997,6.716450214
Mali,1998,7.949719906
Mali,1999,9.165149689
Mali,2000,10.3655386
Mali,2001,10.8
Mali,2002,12.73678398
Mali,2003,13.91543865
Mali,2004,15.09464645
Mali,2005,16.27830696
Mali,2006,16.6
Mali,2007,18.67363548
Mali,2008,19.88745308
Mali,2009,21.11001968
Mali,2010,22.33958626
Mali,2011,23.57440186
Mali,2012,25.6
Mali,2013,26.05278397
Mali,2014,27.29314041
Malta,1990,100
Malta,1991,100
Malta,1992,100
Malta,1993,100
Malta,1994,100
Malta,1995,100
Malta,1996,100
Malta,1997,100
Malta,1998,100
Malta,1999,100
Malta,2000,100
Malta,2001,100
Malta,2002,100
Malta,2003,100
Malta,2004,100
Malta,2005,100
Malta,2006,100
Malta,2007,100
Malta,2008,100
Malta,2009,100
Malta,2010,100
Malta,2011,100
Malta,2012,100
Malta,2013,100
Malta,2014,100
Marshall Islands,1990,51.97214127
Marshall Islands,1991,53.61829376
Marshall Islands,1992,55.26399231
Marshall Islands,1993,56.90698242
Marshall Islands,1994,58.54456329
Marshall Islands,1995,60.1740303
Marshall Islands,1996,61.79266739
Marshall Islands,1997,63.39778137
Marshall Islands,1998,64.98665619
Marshall Islands,1999,68.52423588
Marshall Islands,2000,68.11369324
Marshall Islands,2001,69.65853882
Marshall Islands,2002,71.19615173
Marshall Islands,2003,72.73040771
Marshall Islands,2004,74.26522827
Marshall Islands,2005,75.80448914
Marshall Islands,2006,77.35211182
Marshall Islands,2007,72.3
Marshall Islands,2008,80.48046112
Marshall Islands,2009,82.0586319
Marshall Islands,2010,83.64380646
Marshall Islands,2011,89.91960679
Marshall Islands,2012,86.82814789
Marshall Islands,2013,88.4238205
Marshall Islands,2014,90.01979065
Mexico,1990,94.0351944
Mexico,1991,94.36196899
Mexico,1992,93.145981
Mexico,1993,95.01191711
Mexico,1994,95.238294
Mexico,1995,95.64022064
Mexico,1996,96.093624
Mexico,1997,96.22522736
Mexico,1998,96.092755
Mexico,1999,96.74639893
Mexico,2000,98.007132
Mexico,2001,97.20850372
Mexico,2002,97.897085
Mexico,2003,97.64163208
Mexico,2004,98.597701
Mexico,2005,98.932728
Mexico,2006,99.11416
Mexico,2007,98.55243683
Mexico,2008,98.914037
Mexico,2009,99.05887604
Mexico,2010,99.236696
Mexico,2011,99.57331848
Mexico,2012,99.111637
Mexico,2013,99.92144775
Mexico,2014,99.172928
Mauritania,1990,2.176764727
Mauritania,1991,3.717288971
Mauritania,1992,5.257362366
Mauritania,1993,6.79472971
Mauritania,1994,8.326685905
Mauritania,1995,9.850523949
Mauritania,1996,11.3635397
Mauritania,1997,12.86302567
Mauritania,1998,14.34627724
Mauritania,1999,15.81168842
Mauritania,2000,17.26205826
Mauritania,2001,22.2
Mauritania,2002,20.13326645
Mauritania,2003,21.561903
Mauritania,2004,22.99109268
Mauritania,2005,18.2
Mauritania,2006,25.86672592
Mauritania,2007,27.3200264
Mauritania,2008,30
Mauritania,2009,30.25637436
Mauritania,2010,31.73592186
Mauritania,2011,33.22071838
Mauritania,2012,34.70901489
Mauritania,2013,36.19906235
Mauritania,2014,38.8
Mauritius,1990,98.63817596
Mauritius,1991,98.7210083
Mauritius,1992,98.8033905
Mauritius,1993,98.88306427
Mauritius,1994,98.95732117
Mauritius,1995,99.02346802
Mauritius,1996,99.07878876
Mauritius,1997,99.12058258
Mauritius,1998,99.14614105
Mauritius,1999,99.153862
Mauritius,2000,99
Mauritius,2001,99.12807465
Mauritius,2002,99.4
Mauritius,2003,99.07330322
Mauritius,2004,99.0447998
Mauritius,2005,99.02074432
Mauritius,2006,99.00504303
Mauritius,2007,99.0006485
Mauritius,2008,99.00675964
Mauritius,2009,99.02161407
Mauritius,2010,99.04346466
Mauritius,2011,99.4
Mauritius,2012,99.1011734
Mauritius,2013,99.13352966
Mauritius,2014,99.16617584
Moldova,1990,96.11981964
Moldova,1991,96.37554169
Moldova,1992,96.63080597
Moldova,1993,96.88336182
Moldova,1994,97.13050842
Moldova,1995,97.36953735
Moldova,1996,97.5977478
Moldova,1997,97.81242371
Moldova,1998,97.99821472
Moldova,1999,98.18043518
Moldova,2000,98.34869385
Moldova,2001,98.50601196
Moldova,2002,99
Moldova,2003,98.8028717
Moldova,2004,99.1
Moldova,2005,98.6
Moldova,2006,99.26071167
Moldova,2007,99.42900848
Moldova,2008,99.60401917
Moldova,2009,99.77014923
Moldova,2010,99.89844513
Moldova,2011,99.96985626
Moldova,2012,99.99507904
Moldova,2013,99.99973297
Moldova,2014,100
Monaco,1990,100
Monaco,1991,100
Monaco,1992,100
Monaco,1993,100
Monaco,1994,100
Monaco,1995,100
Monaco,1996,100
Monaco,1997,100
Monaco,1998,100
Monaco,1999,100
Monaco,2000,100
Monaco,2001,100
Monaco,2002,100
Monaco,2003,100
Monaco,2004,100
Monaco,2005,100
Monaco,2006,100
Monaco,2007,100
Monaco,2008,100
Monaco,2009,100
Monaco,2010,100
Monaco,2011,100
Monaco,2012,100
Monaco,2013,100
Monaco,2014,100
Micronesia,1990,27.71459198
Micronesia,1991,29.60790634
Micronesia,1992,31.50076866
Micronesia,1993,33.39092255
Micronesia,1994,35.2756691
Micronesia,1995,37.15229797
Micronesia,1996,39.01810074
Micronesia,1997,40.87037659
Micronesia,1998,42.70641708
Micronesia,1999,44.52461624
Micronesia,2000,46
Micronesia,2001,48.11978912
Micronesia,2002,49.90456009
Micronesia,2003,51.68598557
Micronesia,2004,53.46796417
Micronesia,2005,55.25439453
Micronesia,2006,57.04917526
Micronesia,2007,58.85526276
Micronesia,2008,60.67185211
Micronesia,2009,62.49718857
Micronesia,2010,64.53152025
Micronesia,2011,66.16711426
Micronesia,2012,68.0082016
Micronesia,2013,69.85103607
Micronesia,2014,71.69416046
Morocco,1990,46.87924957
Morocco,1991,48.88241959
Morocco,1992,49.2
Morocco,1993,52.88515091
Morocco,1994,54.87975311
Morocco,1995,56.5
Morocco,1996,58.84189987
Morocco,1997,60.80403137
Morocco,1998,62.74992752
Morocco,1999,64.67798615
Morocco,2000,66.59100342
Morocco,2001,68.49287415
Morocco,2002,70.38750458
Morocco,2003,72.27878571
Morocco,2004,78.2
Morocco,2005,76.06690216
Morocco,2006,77.97154236
Morocco,2007,79.88748932
Morocco,2008,81.81393433
Morocco,2009,83.74913025
Morocco,2010,85.69132233
Morocco,2011,87.63876343
Morocco,2012,89.58970642
Morocco,2013,91.54239655
Morocco,2014,91.6
Mongolia,1990,63.81956482
Mongolia,1991,64.78656769
Mongolia,1992,65.75312042
Mongolia,1993,66.71696472
Mongolia,1994,67.67539978
Mongolia,1995,68.62571716
Mongolia,1996,69.56521606
Mongolia,1997,70.49118042
Mongolia,1998,71.40090942
Mongolia,1999,72.2928009
Mongolia,2000,67.3
Mongolia,2001,74.03535461
Mongolia,2002,74.89381409
Mongolia,2003,76.3
Mongolia,2004,76.604599
Mongolia,2005,86.2
Mongolia,2006,78.33319092
Mongolia,2007,79.21296692
Mongolia,2008,80.1032486
Mongolia,2009,81.00227356
Mongolia,2010,81.90830231
Mongolia,2011,82.81958008
Mongolia,2012,83.73435211
Mongolia,2013,81.2
Mongolia,2014,85.56769562
Montenegro,1990,100
Montenegro,1991,100
Montenegro,1992,100
Montenegro,1993,100
Montenegro,1994,100
Montenegro,1995,100
Montenegro,1996,100
Montenegro,1997,100
Montenegro,1998,100
Montenegro,1999,100
Montenegro,2000,100
Montenegro,2001,100
Montenegro,2002,100
Montenegro,2003,100
Montenegro,2004,100
Montenegro,2005,100
Montenegro,2006,100
Montenegro,2007,100
Montenegro,2008,100
Montenegro,2009,100
Montenegro,2010,100
Montenegro,2011,100
Montenegro,2012,100
Montenegro,2013,100
Montenegro,2014,100
Namibia,1990,25.19654465
Namibia,1991,26.27267647
Namibia,1992,26.4
Namibia,1993,28.42133331
Namibia,1994,29.48889732
Namibia,1995,30.54834557
Namibia,1996,31.5969696
Namibia,1997,32.63206482
Namibia,1998,33.65092468
Namibia,1999,34.65194321
Namibia,2000,36.5
Namibia,2001,36.61275482
Namibia,2002,37.58034515
Namibia,2003,38.54459
Namibia,2004,39.50938797
Namibia,2005,40.4786377
Namibia,2006,41.45623779
Namibia,2007,43.7
Namibia,2008,43.44455338
Namibia,2009,44.45271301
Namibia,2010,45.4678688
Namibia,2011,46.48827362
Namibia,2012,47.51218033
Namibia,2013,47.4
Namibia,2014,49.56378174
Mozambique,1991,0.020124746
Mozambique,1992,0.097807646
Mozambique,1993,0.368050635
Mozambique,1994,0.65798378
Mozambique,1995,1.741786361
Mozambique,1996,2.814765692
Mozambique,1997,6.6
Mozambique,1998,4.917431831
Mozambique,1999,5.942807674
Mozambique,2000,6.953141212
Mozambique,2001,5.7
Mozambique,2002,8.944278717
Mozambique,2003,8.1
Mozambique,2004,10.92203236
Mozambique,2005,11.91563797
Mozambique,2006,12.91759396
Mozambique,2007,13.93085766
Mozambique,2008,14.95462132
Mozambique,2009,15
Mozambique,2010,17.02664566
Mozambique,2011,20.2
Mozambique,2012,19.11966896
Mozambique,2013,20.16967964
Mozambique,2014,21.21998405
Myanmar,1990,41.32281113
Myanmar,1991,41.81108856
Myanmar,1992,42.29891586
Myanmar,1993,42.78403473
Myanmar,1994,43.26374435
Myanmar,1995,43.7353363
Myanmar,1996,44.19610596
Myanmar,1997,44.64334488
Myanmar,1998,45.07434845
Myanmar,1999,45.4875145
Myanmar,2000,45.88563538
Myanmar,2001,46.27261353
Myanmar,2002,47
Myanmar,2003,47.02873993
Myanmar,2004,47.40568161
Myanmar,2005,47.78707504
Myanmar,2006,48.17682266
Myanmar,2007,48.57787323
Myanmar,2008,48.98942566
Myanmar,2009,49.40972519
Myanmar,2010,48.8
Myanmar,2011,50.26957703
Myanmar,2012,50.70562744
Myanmar,2013,51.1434288
Myanmar,2014,52
Netherlands,1990,100
Netherlands,1991,100
Netherlands,1992,100
Netherlands,1993,100
Netherlands,1994,100
Netherlands,1995,100
Netherlands,1996,100
Netherlands,1997,100
Netherlands,1998,100
Netherlands,1999,100
Netherlands,2000,100
Netherlands,2001,100
Netherlands,2002,100
